Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga
46,-0.7554062254694749,-1.5418689298595207,196,140,62,1.7006771867632116,1153.0,18.4,2.7,4,3,24.78,False,False,False,False
20,-0.11145884304049086,-0.2600246758782638,167,163,52,0.062036549222777605,1043.0,33.4,2.3,3,2,24.96,False,False,True,False
37,-1.1863183836362385,0.1405516534908796,193,138,52,-0.44445237510790175,842.0,22.3,2.6,3,2,16.22,True,False,False,True
53,0.22746083192213237,-0.5804857393735785,164,126,50,-0.0571373153256177,703.0,33.7,1.6,3,1,28.76,False,True,False,False
36,-0.7892981929657373,-0.6606010052474072,164,157,70,-0.3848654428337048,887.0,25.3,1.8,4,2,21.3,False,False,True,False
43,-0.16955935874836928,-0.9009468028688914,190,127,69,0.062036549222777605,732.0,34.1,2.4,2,1,18.67,False,False,False,False
20,0.13546834871799218,-0.8208315369950627,168,132,51,0.2705908121824694,980.0,21.2,2.6,4,2,29.11,True,False,False,False
36,1.7719662078232299,0.3808974511123656,191,156,74,-0.20610464601111184,1021.0,26.5,3.4,2,1,35.18,True,True,False,False
37,-0.03399148876331943,0.30078218523853695,192,121,52,-0.14651771373691416,732.0,27.5,1.9,3,2,23.53,False,False,True,False
49,0.4114457983304134,1.1019348439768237,162,160,64,1.819851051311607,1481.0,14.2,3.5,4,3,23.73,True,False,True,False
24,-0.7118308386885662,0.30078218523853695,189,130,73,-1.8745387496886443,410.0,30.1,1.7,3,1,19.01,False,True,False,False
58,0.416287507972737,1.1820501098506524,171,143,55,0.9260470671986428,1111.0,10.7,3.5,4,3,23.51,True,True,False,False
50,1.1183354061095994,-0.01967887825677775,188,125,62,0.5983189396905558,903.0,25.7,2.7,3,2,32.69,True,False,True,False
57,0.3775538308341516,1.1019348439768237,162,145,70,1.6112967883519151,1292.0,12.0,3.5,5,3,23.53,True,False,False,False
56,1.655765176407473,0.060436387617050925,185,126,50,-0.5040393073820995,680.0,26.6,2.8,3,2,36.02,True,False,False,True
35,-0.37775287336826624,-0.8208315369950627,189,158,69,-0.7721805026159888,790.0,33.8,1.5,4,2,25.07,False,False,False,False
57,-0.24702671302554002,-1.3015231322380347,168,138,68,0.568525473553457,900.0,29.1,1.6,4,2,28.15,False,True,False,False
18,-0.4697453565724068,-1.0611773346165487,185,125,50,1.819851051311607,1169.0,16.4,2.7,4,3,25.28,False,False,True,False
28,0.1306266390756686,-0.8208315369950627,161,162,70,-0.2954850444224083,1034.0,20.1,2.3,3,2,29.07,True,False,True,False
45,-1.4090370271831054,-0.5804857393735785,162,148,71,0.5387320074163582,959.0,30.7,1.6,3,1,16.35,False,False,False,True
42,-1.1088510293590674,0.22066691936470828,163,162,51,0.09183001535987642,940.0,29.0,1.9,3,2,16.56,False,False,True,False
40,-0.8958158050968472,-0.9009468028688914,184,158,64,0.8664601349244452,1224.0,16.9,2.7,4,3,21.26,False,False,False,True
48,0.004742188375265948,-0.9009468028688914,172,121,63,0.3003842783195682,815.0,21.8,3.6,4,2,28.43,True,False,False,False
47,-0.8716072568852313,0.3808974511123656,198,138,68,-0.17631117987401299,820.0,24.3,2.9,4,2,17.75,True,False,False,False
59,0.643847861161927,0.30078218523853695,194,123,60,-0.3848654428337048,688.0,29.8,3.1,3,2,28.05,True,False,True,False
52,-0.6440469036960417,-0.34013994175209245,182,125,64,1.0154274656099394,900.0,16.5,2.7,4,3,21.36,False,False,True,False
24,-1.6075471225183562,-0.6606010052474072,168,168,55,-0.8019739687530877,832.0,31.0,1.9,2,1,15.02,False,True,False,False
33,0.23714425120677887,-0.5003704734997498,161,156,69,0.09183001535987642,1006.0,32.8,1.9,4,2,28.49,False,True,False,False
43,1.4039962750066672,-0.01967887825677775,190,147,58,-1.3084628930837674,597.0,27.5,2.0,2,1,34.68,True,False,True,False
19,1.8010164656771688,1.5025111733459653,161,149,54,0.15141694763407407,1074.0,23.3,2.9,2,1,30.37,True,False,True,False
18,-0.16955935874836928,0.541127982860023,191,126,69,-0.44445237510790175,699.0,31.1,2.1,2,1,19.01,False,False,False,False
29,-0.8667655472429081,-0.9009468028688914,177,128,51,0.44935160900506166,993.0,28.7,2.3,3,1,21.49,True,False,True,False
22,1.7864913367501993,1.582626439219794,172,144,55,-0.2954850444224083,919.0,20.2,3.3,3,2,29.98,True,True,False,False
54,-0.890974095454524,-0.09979414413060642,164,152,67,0.032243083085678775,579.0,24.4,2.8,2,1,18.88,True,False,False,False
49,-1.3122028343366416,-0.01967887825677775,169,120,72,0.41955814286796284,832.0,22.2,2.6,4,2,15.72,True,False,False,True
26,-0.1308256816097832,-0.5003704734997498,184,125,68,-1.3382563592208658,506.0,28.9,1.7,3,1,25.73,False,True,False,False
58,0.048317575156174235,0.22066691936470828,193,137,58,-0.5040393073820995,739.0,24.2,2.9,2,1,24.36,True,True,False,False
52,-1.379986769329166,-0.01967887825677775,196,129,70,-0.9807347655756803,594.0,27.5,3.3,2,1,15.24,True,False,False,False
36,1.2732701146639416,2.1434333003365946,189,147,73,0.21100387990827174,1075.0,20.9,2.5,3,1,25.23,True,False,False,True
33,2.1012024635012065,-0.9009468028688914,166,130,55,0.032243083085678775,744.0,25.1,2.4,3,2,45.14,True,True,False,False
20,0.11125980050637624,0.060436387617050925,165,152,63,0.389764676730864,1056.0,30.6,2.1,4,2,25.36,False,False,True,False
37,-0.11630055268281378,-0.6606010052474072,162,120,73,-0.44445237510790175,666.0,29.9,1.7,3,2,26.47,False,True,False,False
41,0.2516693801337483,-0.01967887825677775,172,132,62,0.032243083085678775,660.0,27.3,3.1,4,2,26.64,True,False,False,False
50,-1.1136927390013909,-0.2600246758782638,162,156,60,0.15141694763407407,1012.0,23.8,3.0,2,1,17.72,True,False,False,False
41,0.43081263689970645,0.541127982860023,185,139,61,1.2835686608438281,1163.0,14.7,3.5,4,3,25.75,True,False,False,False
28,1.6896571439037356,0.541127982860023,183,120,68,0.21100387990827174,878.0,24.8,2.1,4,2,33.86,True,True,False,False
25,-1.1475847064976532,2.063318034462766,165,122,68,-0.32527851055950713,772.0,25.7,2.1,3,2,12.73,True,False,False,True
53,2.4933809445293846,-0.09979414413060642,171,137,70,-2.202266877196731,353.0,28.3,3.1,2,1,34.29,True,False,True,False
55,0.2952447669146573,-0.5003704734997498,195,160,68,-0.5934197057933959,763.0,27.8,1.9,2,1,28.92,False,False,False,False
57,2.575690008448879,-0.7407162711212358,161,133,73,-0.8913543671643841,632.0,20.8,2.1,2,1,47.72,True,False,False,True
37,-0.9200243533084632,-1.221407866364206,170,150,62,0.15141694763407407,982.0,32.1,2.4,3,1,22.15,False,False,True,False
52,-1.2492606089864402,-1.461753663985692,198,146,63,0.24079734604537056,880.0,29.8,1.9,3,2,20.16,False,False,False,False
42,1.1764359218174778,1.5025111733459653,193,136,73,-0.74238703647889,680.0,29.0,2.8,3,2,26.84,True,False,True,False
52,-0.5084790337109921,-1.461753663985692,185,165,67,0.3003842783195682,1010.0,34.8,1.8,3,2,26.61,False,False,True,False
42,-0.05820003697493537,-0.2600246758782638,177,148,61,-0.5636262396562971,713.0,29.0,2.3,3,2,25.35,False,False,False,True
46,-0.7118308386885662,-0.17990941000443508,180,155,53,0.7770797365131488,1060.0,17.1,2.7,4,3,20.38,False,False,True,False
35,-1.1233761582860373,-0.9810620687427201,195,156,59,-0.6828001042046924,803.0,29.1,1.9,4,2,19.69,False,False,False,False
35,-0.455220227645437,-1.0611773346165487,199,145,66,1.104807864021235,1182.0,16.6,2.7,5,3,25.39,False,False,False,True
19,-0.7166725483308894,0.3808974511123656,181,136,53,0.41955814286796284,952.0,32.8,2.7,2,1,18.77,False,True,False,False
52,1.5298807257070706,-0.8208315369950627,189,141,61,0.3003842783195682,949.0,27.6,3.2,3,1,40.09,True,True,False,False
33,-1.3412530921905808,-1.7822147274810067,189,144,62,-1.010528231712779,662.0,29.8,1.7,3,1,20.4,False,False,False,True
58,-0.4068031312222051,-0.7407162711212358,167,121,53,-0.41465890897080293,610.0,25.4,2.0,3,2,24.54,False,True,False,False
53,-0.8377152893889692,0.541127982860023,193,141,59,0.7770797365131488,964.0,16.5,2.7,5,3,17.57,False,False,True,False
50,0.7939408600739456,-0.17990941000443508,168,124,74,-1.3382563592208658,497.0,22.9,2.7,2,1,31.14,True,False,False,False
21,-0.6585720326230111,-0.17990941000443508,179,123,52,2.1177857126825947,1212.0,19.1,2.7,5,3,20.76,False,False,True,False
50,-1.070117352220482,-0.09979414413060642,199,155,64,0.6579058719647535,1136.0,20.9,2.9,2,1,17.61,True,False,False,True
31,-0.5084790337109921,-0.6606010052474072,184,125,51,0.8366666687873464,962.0,19.0,2.7,4,3,23.46,False,False,False,False
38,0.8665665047087935,0.3808974511123656,178,140,74,-1.3680498253579647,616.0,26.7,3.4,2,1,29.21,True,False,False,True
37,-1.2056852222055312,-0.4202552076259211,164,132,74,0.032243083085678775,1009.0,27.3,3.0,2,1,17.46,True,False,False,True
25,-0.7650896447541213,-1.3015231322380347,170,156,66,0.2705908121824694,1053.0,29.3,1.6,3,2,23.75,False,False,False,True
24,-1.530079768241185,0.22066691936470828,174,144,55,-1.2786694269466685,598.0,31.8,2.3,3,1,13.71,False,False,True,False
20,2.6531573627260503,1.582626439219794,167,145,57,-1.8745387496886443,502.0,26.1,2.0,2,1,34.83,True,False,False,False
34,0.02895073658688189,-1.221407866364206,178,158,52,0.6281124058276546,1161.0,32.7,2.4,3,1,30.1,False,False,False,False
50,0.7745740215046526,-0.34013994175209245,182,139,74,1.5815033222148163,1232.0,12.2,3.5,5,3,31.75,True,False,False,False
29,2.532114621667971,2.2235485662104235,186,152,67,0.3003842783195682,1137.0,24.7,3.1,4,2,31.48,True,False,True,False
39,1.5444058546340398,2.1434333003365946,199,133,71,-1.3382563592208658,593.0,26.4,2.5,2,1,26.64,True,True,False,False
39,0.9585589879129343,-0.17990941000443508,191,155,50,-0.4742458412450006,938.0,21.1,2.5,4,2,32.32,True,False,True,False
47,0.4114457983304134,0.9417043122291664,185,136,65,0.33017774445666703,922.0,24.4,3.4,4,2,24.25,True,False,True,False
55,-1.4865043814602765,-0.2600246758782638,186,140,56,-1.0701151639869768,567.0,34.7,2.4,2,1,15.02,False,False,False,True
55,2.6531573627260503,-0.34013994175209245,178,165,52,-0.3848654428337048,923.0,20.4,2.6,4,2,45.49,True,False,False,False
25,1.87848381995434,1.9030875027151086,188,135,72,0.4791450751421605,1054.0,23.2,2.5,2,1,29.26,True,False,False,False
44,0.1984105740681935,0.541127982860023,198,165,53,0.032243083085678775,1047.0,28.1,2.2,3,1,24.25,False,True,False,False
44,0.7600488925776832,2.1434333003365946,192,135,58,0.41955814286796284,936.0,26.3,2.0,4,2,22.55,True,True,False,False
51,-0.15987593946372275,-1.3816383981118634,178,139,54,0.41955814286796284,876.0,26.1,1.6,3,1,29.26,False,False,False,True
38,-0.7021474194039197,-0.01967887825677775,196,148,68,-0.5636262396562971,792.0,31.3,1.7,3,2,19.98,False,False,False,False
47,-1.1475847064976532,-0.2600246758782638,178,147,64,0.6579058719647535,979.0,26.0,1.7,3,2,17.47,False,True,False,False
50,1.360420888225759,-0.09979414413060642,192,127,57,-2.172473411059632,333.0,20.9,2.9,2,1,36.47,True,True,False,False
45,0.9391921493436413,1.5025111733459653,175,143,55,-0.6828001042046924,729.0,27.3,3.7,3,2,25.49,True,False,False,False
50,0.6680564093735429,-0.9810620687427201,182,122,67,-1.4574302237692611,465.0,23.2,3.1,2,1,34.14,True,False,True,False
22,-0.8958158050968472,-0.9009468028688914,166,144,68,1.0750143978841369,1166.0,19.9,2.7,4,3,21.26,False,True,False,False
36,2.4255970095368604,-0.2600246758782638,185,138,73,0.12162348149697526,987.0,20.4,2.1,4,2,43.31,True,False,False,False
21,-0.5956298072728098,-1.221407866364206,191,152,64,2.028405314271298,1474.0,17.2,2.7,4,3,24.87,False,True,False,False
52,-0.06304174661725898,1.7428569709674513,171,121,56,0.5983189396905558,874.0,21.1,2.9,3,2,19.21,True,False,False,True
34,-0.21313474552927755,-1.5418689298595207,167,134,59,0.032243083085678775,911.0,28.5,2.1,2,1,29.56,False,True,False,False
45,0.3775538308341516,-0.9009468028688914,164,141,55,-0.35507197669660595,796.0,30.0,2.2,4,2,31.4,True,False,False,False
47,0.5421719586731396,1.1019348439768237,187,129,63,1.7602641190374093,1181.0,14.4,3.5,5,3,24.51,True,True,False,False
46,-0.8958158050968472,-0.01967887825677775,164,137,66,0.5089385412792593,970.0,20.5,3.6,3,2,18.62,True,False,False,True
23,-0.706989129046243,-0.09979414413060642,185,141,58,1.2239817285696304,1177.0,17.8,2.7,5,3,18.62,False,False,False,True
52,-0.4213282601491745,-1.702099461607178,164,165,68,1.7006771867632116,1359.0,18.2,2.7,4,3,28.46,False,True,False,False
58,1.747757659611614,0.22066691936470828,181,168,54,-0.74238703647889,840.0,22.1,2.7,2,1,35.82,True,True,False,False
54,0.23230254156445596,1.4223959074721366,174,146,72,-1.3382563592208658,585.0,21.5,3.7,2,1,21.72,True,False,False,True
41,-0.16955935874836928,0.541127982860023,172,132,56,0.41955814286796284,832.0,34.0,2.0,4,2,23.94,False,False,False,True
46,-0.5084790337109921,-0.09979414413060642,187,152,68,-0.7721805026159888,684.0,34.7,2.2,4,2,24.34,False,False,True,False
48,-0.5181624529956387,-1.1412926004903774,192,124,69,2.147579178819693,1105.0,20.0,2.7,4,3,25.2,False,False,True,False
52,0.580905635811725,0.1405516534908796,182,145,56,1.7304706529003104,1321.0,13.9,3.5,4,3,28.27,True,False,False,True
50,-0.3535443251566503,-1.221407866364206,192,132,73,-0.027343849188518874,742.0,31.6,1.6,2,1,26.9,False,True,False,False
38,-0.5956298072728098,1.9832027685889373,177,146,51,0.33017774445666703,1100.0,23.5,2.8,3,1,15.8,True,False,False,False
49,-1.428403865752398,-0.5804857393735785,189,133,74,-0.2954850444224083,694.0,26.7,1.8,4,2,16.2,False,True,False,False
40,-0.47458706621473,-0.8208315369950627,185,143,72,0.12162348149697526,1022.0,20.8,3.4,2,1,24.31,True,True,False,False
50,-0.8812906761698779,-1.3816383981118634,175,122,65,1.7602641190374093,1016.0,18.5,2.7,4,3,23.06,False,False,True,False
20,0.05315928479849784,-1.1412926004903774,172,166,62,-0.6530066380675935,863.0,32.8,2.4,3,2,29.92,False,False,True,False
35,0.21293570299516293,-0.4202552076259211,198,168,57,-0.3848654428337048,949.0,33.3,2.5,4,2,27.97,False,False,True,False
42,-0.7796147736810908,-0.09979414413060642,192,149,55,-0.35507197669660595,764.0,34.1,2.4,2,1,20.62,False,False,False,True
59,-0.16955935874836928,0.060436387617050925,185,154,55,-0.6828001042046924,714.0,33.8,2.5,3,2,20.28,False,False,False,True
48,-0.22281816481392408,0.1405516534908796,160,167,58,0.6579058719647535,1223.0,30.0,2.3,3,2,22.79,True,True,False,False
20,0.10641809086405264,0.4610127169861943,197,133,53,0.4791450751421605,944.0,27.4,2.0,4,2,23.92,False,True,False,False
57,-0.16955935874836928,-0.09979414413060642,161,131,60,-1.6957779528660517,407.0,32.6,2.3,3,1,28.49,False,False,False,False
41,-0.11630055268281378,-0.09979414413060642,165,147,54,0.4791450751421605,939.0,30.9,2.3,3,2,26.47,False,True,False,False
49,0.5518553779577862,-0.34013994175209245,197,163,74,1.670883720626113,1468.0,11.3,3.5,4,3,30.12,True,True,False,False
39,-0.4842704854993762,-1.3015231322380347,183,148,66,-0.11672424759981535,903.0,34.8,2.4,2,1,26.13,False,False,True,False
40,-0.019466359836349995,1.7428569709674513,177,162,69,-1.3382563592208658,722.0,29.0,2.4,2,1,19.45,True,False,True,False
19,-1.2250520607748243,-1.6219841957333494,186,136,56,-0.8913543671643841,653.0,26.3,1.6,2,1,20.91,False,False,True,False
44,-1.4913460911025997,0.4610127169861943,167,159,64,0.6876993381018522,1066.0,25.3,2.6,3,2,13.51,False,False,True,False
59,0.7019483768698047,0.30078218523853695,187,168,74,0.2705908121824694,1123.0,26.9,3.0,3,2,28.44,True,False,True,False
19,-0.05820003697493537,0.22066691936470828,169,140,64,-0.17631117987401299,840.0,31.0,1.7,4,2,23.64,False,False,False,False
43,-0.019466359836349995,1.2621653757244793,176,142,63,-0.2656915782853095,822.0,29.4,3.3,3,1,20.71,True,False,False,False
34,1.7864913367501993,1.1019348439768237,188,139,62,0.4791450751421605,1086.0,22.3,3.6,2,1,31.94,True,False,False,False
57,-1.3315696729059343,0.30078218523853695,165,130,60,0.5387320074163582,842.0,25.8,1.7,3,2,14.88,False,False,True,False
50,0.8326745372125309,-0.09979414413060642,173,153,62,-0.5636262396562971,810.0,22.6,3.4,4,2,31.05,True,False,False,True
26,-0.6924640001192736,-0.09979414413060642,181,129,71,1.313362126980927,1096.0,15.1,2.7,5,3,26.01,False,False,True,False
56,-1.379986769329166,0.060436387617050925,165,129,73,-1.2786694269466685,482.0,25.4,2.6,3,1,15.07,False,False,True,False
46,-1.3848284789714895,0.3808974511123656,185,162,58,0.6579058719647535,1187.0,29.1,3.6,3,2,14.36,True,False,False,False
59,0.7648906022200067,-0.8208315369950627,198,125,59,0.5089385412792593,885.0,23.5,3.6,3,2,34.06,True,False,True,False
43,2.619265395229788,-0.2600246758782638,171,155,53,0.032243083085678775,875.0,24.1,2.9,3,2,44.71,True,False,False,False
52,-0.1308256816097832,-0.01967887825677775,194,143,66,0.15141694763407407,927.0,20.2,2.6,3,2,23.97,True,False,True,False
42,-1.1814766739939153,-1.7822147274810067,173,131,63,-0.32527851055950713,678.0,27.7,1.5,3,2,21.87,False,True,False,False
41,-0.5472127108495779,0.541127982860023,181,162,73,2.177372644956792,1451.0,19.0,2.7,5,3,19.44,False,False,False,True
30,-0.4600619372877606,1.1820501098506524,182,142,67,-1.8447452835515457,500.0,26.2,2.1,2,1,18.33,True,False,False,True
24,-0.1889261973176616,0.22066691936470828,166,146,60,0.44935160900506166,1029.0,32.5,2.0,3,1,22.76,False,False,False,False
53,-0.80866503153503,-1.0611773346165487,199,164,65,0.6876993381018522,1100.0,29.5,2.0,3,2,22.51,False,True,False,False
37,-0.9974917075856343,-0.09979414413060642,184,156,50,-0.3848654428337048,881.0,28.1,1.7,4,2,18.13,False,False,False,True
18,-0.04367490804796594,-1.3816383981118634,172,125,56,-1.2488759608095696,525.0,29.8,2.0,3,1,30.26,False,False,False,False
25,0.1403100583603151,1.9030875027151086,180,120,59,-1.755364885140249,442.0,23.2,2.3,3,1,19.91,True,False,True,False
33,1.9365843356622179,2.1434333003365946,169,125,58,0.3599712105937652,949.0,28.4,3.4,2,1,28.69,True,False,True,False
31,-0.16955935874836928,-0.8208315369950627,168,169,74,0.8962536010615441,1318.0,16.5,2.7,4,3,23.81,False,True,False,False
29,1.0457097614747515,1.1019348439768237,174,141,52,-1.8447452835515457,496.0,26.6,2.5,2,1,27.52,True,False,False,True
40,-1.0604339329358357,0.781473780481509,161,160,71,-1.0701151639869768,792.0,21.4,3.0,3,1,15.61,True,False,True,False
32,1.5347224353493933,-0.4202552076259211,184,143,72,-2.053299546511237,448.0,26.9,2.9,3,1,37.76,True,False,False,False
45,-0.16955935874836928,-0.34013994175209245,172,144,63,0.33017774445666703,888.0,34.1,1.6,3,1,25.23,False,False,True,False
51,0.21777741263748585,-1.702099461607178,193,134,74,-1.010528231712779,555.0,31.1,2.6,3,1,34.25,False,False,True,False
19,-1.1136927390013909,-0.34013994175209245,193,145,64,-0.14651771373691416,877.0,30.6,2.1,3,2,17.93,False,False,False,True
49,-0.16471764910604567,1.342280641598308,194,127,51,-1.6659844867289528,440.0,29.6,2.6,3,1,19.65,True,False,False,True
40,-0.5326875819226081,-1.5418689298595207,197,143,73,1.9986118481341992,1380.0,18.1,2.7,5,3,26.74,False,False,False,False
39,-0.6295217747690719,-0.5804857393735785,162,167,63,-1.010528231712779,768.0,27.6,1.7,3,1,22.26,False,True,False,False
42,0.13546834871799218,1.9832027685889373,165,157,65,-0.35507197669660595,886.0,22.9,2.6,3,2,19.69,True,True,False,False
39,-0.49879561442634596,-0.09979414413060642,178,125,56,1.849644517448705,1175.0,18.5,2.7,4,3,21.65,False,False,True,False
39,-0.2421850033832171,-0.6606010052474072,162,154,53,0.032243083085678775,1024.0,32.4,1.5,3,2,25.51,False,False,False,False
59,-0.16955935874836928,1.2621653757244793,177,161,67,0.12162348149697526,1036.0,23.0,2.6,4,2,34.89,True,True,False,False
23,1.6170314992688877,1.7428569709674513,198,120,73,0.2705908121824694,891.0,23.5,2.9,2,1,28.43,True,True,False,False
32,-0.2567101323101865,1.582626439219794,168,165,54,0.4791450751421605,1289.0,29.9,3.5,2,1,18.53,True,False,True,False
54,-1.2492606089864402,-0.9810620687427201,171,155,55,-0.20610464601111184,830.0,26.0,2.3,4,2,18.67,False,False,False,False
50,-0.7360393869001821,0.541127982860023,164,131,56,1.0154274656099394,943.0,17.0,2.7,4,3,18.23,False,True,False,False
25,0.033792446229204805,-0.09979414413060642,162,157,64,0.5089385412792593,1123.0,25.6,1.6,3,2,25.41,False,False,False,True
22,1.6073480799842412,0.781473780481509,170,130,50,-0.7721805026159888,715.0,28.2,2.3,4,2,32.24,True,False,False,True
56,-0.16955935874836928,0.6212432487338516,189,131,73,0.0024496169485799524,817.0,20.9,2.7,4,2,38.73,True,False,True,False
21,-0.890974095454524,-1.3816383981118634,163,161,53,0.33017774445666703,1103.0,31.7,1.7,4,2,22.98,False,False,True,False
23,-0.10661713339816727,-0.01967887825677775,164,169,74,-0.027343849188518874,1056.0,25.6,1.5,2,1,24.13,False,False,True,False
49,0.1984105740681935,-0.9009468028688914,160,158,50,-0.6828001042046924,806.0,26.7,3.4,3,2,29.98,True,False,True,False
47,0.7164735057967748,-0.9810620687427201,186,126,60,1.7900575851745082,1160.0,14.2,3.5,5,3,34.53,True,True,False,False
52,1.5105138871377775,2.1434333003365946,187,130,67,-0.9807347655756803,598.0,24.0,2.0,2,1,26.46,True,False,False,False
57,0.416287507972737,-0.2600246758782638,188,155,63,-0.32527851055950713,882.0,25.2,3.4,4,2,28.78,True,False,True,False
33,-0.26155184195250947,0.22066691936470828,177,150,71,-1.219082494672471,638.0,29.0,1.7,2,1,22.27,False,False,True,False
30,0.8617247950664705,2.1434333003365946,171,152,60,0.33017774445666703,1145.0,23.0,3.7,3,2,23.08,True,True,False,False
59,-1.5252380585988619,-0.5804857393735785,172,132,59,-0.11672424759981535,725.0,33.0,2.2,2,1,15.46,False,False,True,False
47,-0.2373432937408935,0.30078218523853695,161,137,66,0.33017774445666703,845.0,27.7,2.4,3,2,22.18,False,False,True,False
36,-0.16955935874836928,0.1405516534908796,196,160,53,0.7174928042389511,1200.0,32.2,1.6,4,2,15.59,False,False,False,False
34,-0.16955935874836928,0.30078218523853695,175,143,73,-1.5766040883176564,574.0,22.1,3.5,3,1,29.7,True,False,False,True
36,-0.8425569990312921,1.82297223684128,183,128,64,-0.5040393073820995,767.0,22.5,3.4,4,2,14.78,True,False,True,False
45,-0.7360393869001821,-0.01967887825677775,194,150,65,0.15141694763407407,973.0,23.4,3.1,4,2,19.74,True,True,False,False
43,0.45017947546899945,1.82297223684128,181,160,70,1.9092314497229028,1505.0,12.9,3.5,5,3,21.8,True,False,False,False
54,-0.32449406730271074,0.1405516534908796,195,129,62,-0.0571373153256177,720.0,29.5,2.1,2,1,22.1,False,True,False,False
43,-0.3535443251566503,1.021819578102995,170,121,58,-0.23589811214821066,707.0,27.5,3.2,2,1,19.37,True,False,False,False
40,0.9682424071975801,1.6627417050936226,188,157,60,0.3599712105937652,1192.0,22.1,2.0,3,1,25.13,True,False,False,False
26,-0.4600619372877606,-1.7822147274810067,194,134,60,1.9986118481341992,1293.0,15.1,2.7,5,3,28.49,False,False,True,False
29,0.6341644418772805,-0.8208315369950627,174,122,55,0.7770797365131488,1020.0,13.9,3.5,4,3,33.04,True,False,True,False
18,-0.5617378397765473,-1.0611773346165487,190,162,50,-0.08693078146271652,996.0,33.2,2.2,4,2,24.52,False,False,True,False
18,-0.7505645158271516,-0.9009468028688914,175,150,71,1.9092314497229028,1425.0,15.3,2.7,4,3,22.41,False,False,False,True
51,-0.4213282601491745,-0.9810620687427201,169,125,55,0.6876993381018522,838.0,31.1,2.5,4,2,25.35,False,False,False,True
49,-0.20829303588695464,-0.8208315369950627,191,122,62,-0.35507197669660595,626.0,28.8,1.9,4,2,26.41,False,True,False,False
42,-1.4961878007449225,0.1405516534908796,161,130,71,-0.6530066380675935,608.0,32.9,1.6,3,1,14.1,False,False,True,False
57,-1.0749590618628053,-0.7407162711212358,183,134,73,-0.17631117987401299,724.0,33.7,2.0,4,2,19.35,False,False,False,True
18,-0.3002855190910948,-0.9810620687427201,182,164,71,-1.963919148099941,492.0,33.5,2.4,3,1,26.33,False,False,True,False
33,-0.8716072568852313,-0.9009468028688914,161,147,54,1.5219163899406187,1301.0,18.9,2.7,4,3,21.45,False,False,False,True
56,2.503064363814031,1.1019348439768237,197,129,64,-0.7721805026159888,639.0,22.7,2.2,3,2,36.22,True,False,False,True
22,1.3797877267950511,1.021819578102995,190,157,67,0.6579058719647535,1278.0,28.1,2.4,4,2,29.83,True,False,False,False
39,-0.5665795494188706,0.3808974511123656,199,166,69,0.1812104137711729,1205.0,25.3,2.3,3,1,19.76,True,False,True,False
46,1.704182272830705,-0.6606010052474072,185,169,63,0.41955814286796284,1171.0,20.5,3.4,3,1,40.45,True,False,True,False
20,-1.0894841907897748,-1.1412926004903774,188,169,64,-2.261853809470929,422.0,29.6,1.6,2,1,20.47,False,False,False,True
29,0.39207895976112106,2.1434333003365946,162,126,54,0.568525473553457,1005.0,29.4,3.2,2,1,20.63,True,False,True,False
43,-1.4961878007449225,-0.5003704734997498,173,134,53,-1.5766040883176564,440.0,33.9,1.9,2,1,15.5,False,False,False,True
33,0.396920669403444,2.1434333003365946,184,137,51,0.9856339994728405,1198.0,10.5,3.5,4,3,20.66,True,False,True,False
54,-0.9200243533084632,0.30078218523853695,160,137,56,0.062036549222777605,868.0,27.4,3.3,4,2,17.63,True,False,False,False
39,1.6509234667651502,1.2621653757244793,162,160,59,0.032243083085678775,634.0,28.1,3.6,2,1,30.47,True,False,True,False
46,-0.80866503153503,-0.9810620687427201,185,143,65,-1.1297020962611743,566.0,27.7,1.6,3,1,22.23,False,False,False,False
31,0.2516693801337483,-0.09979414413060642,177,121,59,0.6876993381018522,992.0,24.7,2.5,4,2,26.95,True,True,False,False
45,-1.2298937704171473,-0.6606010052474072,168,159,67,-0.027343849188518874,894.0,32.1,2.5,4,2,17.92,False,False,True,False
22,-1.1088510293590674,-1.0611773346165487,197,139,66,0.032243083085678775,883.0,29.4,1.8,3,2,20.05,False,False,True,False
47,0.6293227322349569,2.1434333003365946,182,153,70,2.147579178819693,1500.0,10.6,3.5,4,3,21.87,True,False,True,False
22,1.0989685675403065,-0.7407162711212358,180,162,62,0.2705908121824694,1203.0,27.1,2.4,4,2,36.25,True,False,False,False
29,0.34850357298021206,2.063318034462766,160,145,50,1.1643947962954329,1316.0,14.6,3.5,5,3,20.61,True,False,True,False
33,-0.7554062254694749,-1.5418689298595207,180,126,50,1.7304706529003104,1159.0,18.3,2.7,5,3,24.78,False,False,True,False
43,1.079601728971014,1.021819578102995,186,157,64,0.062036549222777605,995.0,27.7,3.4,2,1,28.02,True,False,False,True
43,-0.5859463879881632,-1.1412926004903774,165,149,50,1.7900575851745082,1247.0,16.8,2.7,5,3,24.64,False,True,False,False
38,-1.5978637032337097,0.541127982860023,195,161,55,-1.9043322158257432,499.0,26.8,2.7,2,1,12.67,False,False,False,False
