Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga
46,-0.7647762709057326,-1.5474477485791083,196,140,62,1.702396309359029,1153.0,18.4,2.7,4,3,24.78,False,False,False,False
20,-0.12034749879492644,-0.26527180641301235,167,163,52,0.06371142413698679,1043.0,33.4,2.3,3,2,24.96,False,False,True,False
37,-1.196010562017475,0.13540817551389323,193,138,52,-0.442791176749826,842.0,22.3,2.6,3,2,16.22,True,False,False,True
53,0.2188255391581295,-0.5858157919545368,164,126,50,-0.055465658424616385,703.0,33.7,1.6,3,1,28.76,False,True,False,False
36,-0.7986935747010383,-0.6659517883399179,164,157,70,-0.3832026354690251,887.0,25.3,1.8,4,2,21.3,False,False,True,False
43,0.0,-0.9063597774960594,190,127,69,0.06371142413698679,732.0,34.1,2.4,2,1,18.67,False,False,False,False
20,0.1267642859994433,-0.8262237811106783,168,132,51,0.2722713186197923,980.0,21.2,2.6,4,2,29.11,True,False,False,False
36,1.764485526401342,0.37581616467003653,191,156,74,-0.20443701162662034,1021.0,26.5,3.4,2,1,35.18,True,True,False,False
37,-0.04282223297708467,0.29568016828465543,192,121,52,-0.14484847034581877,732.0,27.5,1.9,3,2,23.53,False,False,True,False
49,0.4029480454755026,1.0970401321384666,162,160,64,1.821573391920632,1481.0,14.2,3.5,4,3,23.73,True,False,True,False
24,-0.7211683088831969,0.29568016828465543,189,130,73,-1.872916167489063,410.0,30.1,1.7,3,1,19.01,False,True,False,False
58,0.4077933745891181,1.1771761285238476,171,143,55,0.9277452727086091,1111.0,10.7,3.5,4,3,23.51,True,True,False,False
50,1.1103660960633055,-0.024863817256869,188,125,62,0.6000082956642003,903.0,25.7,2.7,3,2,32.69,True,False,True,False
57,0.36903074168019756,1.0970401321384666,162,145,70,1.6130134974378265,1292.0,12.0,3.5,5,3,23.53,True,False,False,False
56,1.6481976276745796,0.05527217912851211,185,126,50,-0.5023797180306276,680.0,26.6,2.8,3,2,36.02,True,False,False,True
35,-0.38684060004375614,-0.8262237811106783,189,158,69,-0.7705281537942347,790.0,33.8,1.5,4,2,25.07,False,False,False,False
57,-0.25601671397614867,-1.307039759422965,168,138,68,0.5702140250237996,900.0,29.1,1.6,4,2,28.15,False,True,False,False
18,-0.47890185320244266,-1.0666317702668218,185,125,50,1.821573391920632,1169.0,16.4,2.7,4,3,25.28,False,False,True,False
28,0.12191895688582781,-0.8262237811106783,161,162,70,-0.2938198235478227,1034.0,20.1,2.3,3,2,29.07,True,False,True,False
45,-1.418895701243769,-0.5858157919545368,162,148,71,0.5404197543833987,959.0,30.7,1.6,3,1,16.35,False,False,False,True
42,-1.1184852961996337,0.21554417189927433,163,162,51,0.09350569477738757,940.0,29.0,1.9,3,2,16.56,False,False,True,False
40,-0.90529081520057,-0.9063597774960594,184,158,64,0.8681567314278075,1224.0,16.9,2.7,4,3,21.26,False,False,False,True
48,-0.0040596000681641315,-0.9063597774960594,172,121,63,0.3020655892601931,815.0,21.8,3.6,4,2,28.43,True,False,False,False
47,-0.8810641696324946,0.37581616467003653,198,138,68,-0.17464274098621954,820.0,24.3,2.9,4,2,17.75,True,False,False,False
59,0.6355238429290272,0.29568016828465543,194,123,60,-0.3832026354690251,688.0,29.8,3.1,3,2,28.05,True,False,True,False
52,-0.6533337012925858,-0.34540780279839345,182,125,64,1.0171280846298114,900.0,16.5,2.7,4,3,21.36,False,False,True,False
24,-1.6175541949019876,-0.6659517883399179,168,168,55,-0.8003224244346355,832.0,31.0,1.9,2,1,15.02,False,True,False,False
33,0.2285161973853598,-0.5056797955691557,161,156,69,0.09350569477738757,1006.0,32.8,1.9,4,2,28.49,False,True,False,False
43,1.396240513766595,-0.024863817256869,190,147,58,-1.3068250253214486,597.0,27.5,2.0,2,1,34.68,True,False,True,False
19,1.793557501083032,1.4977201140653704,161,149,54,0.15309423605818914,1074.0,23.3,2.9,2,1,30.37,True,False,True,False
18,0.0,0.5360881574407987,191,126,69,-0.442791176749826,699.0,31.1,2.1,2,1,19.01,False,False,False,False
29,-0.8762188405188794,-0.9063597774960594,177,128,51,0.4510369424621964,993.0,28.7,2.3,3,1,21.49,True,False,True,False
22,1.779021513742187,1.5778561104507514,172,144,55,-0.2938198235478227,919.0,20.2,3.3,3,2,29.98,True,True,False,False
54,-0.9004454860869548,-0.10499981364225011,164,152,67,-6.615657053377248e-16,579.0,24.4,2.8,2,1,18.88,True,False,False,False
49,-1.3219891189714674,-0.024863817256869,169,120,72,0.4212426718217956,832.0,22.2,2.6,4,2,15.72,True,False,False,True
26,-0.13972881524938638,-0.5056797955691557,184,125,68,-1.336619295961849,506.0,28.9,1.7,3,1,25.73,False,True,False,False
58,0.03954836195437122,0.21554417189927433,193,137,58,-0.5023797180306276,739.0,24.2,2.9,2,1,24.36,True,True,False,False
52,-1.3898237265620785,-0.024863817256869,196,129,70,-0.9790880482770399,594.0,27.5,3.3,2,1,15.24,True,False,False,False
36,1.2654166276989882,2.138808085148419,189,147,73,0.21268277733899074,1075.0,20.9,2.5,3,1,25.23,True,False,False,True
33,2.0939679061271677,-0.9063597774960594,166,130,55,-6.615657053377248e-16,744.0,25.1,2.4,3,2,45.14,True,True,False,False
20,0.10253764043136787,0.05527217912851211,165,152,63,0.39144840118139484,1056.0,30.6,2.1,4,2,25.36,False,False,True,False
37,-0.12519282790854125,-0.6659517883399179,162,120,73,-0.442791176749826,666.0,29.9,1.7,3,2,26.47,False,True,False,False
41,0.24305218472620493,-0.024863817256869,172,132,62,-6.615657053377248e-16,660.0,27.3,3.1,4,2,26.64,True,False,False,False
50,-1.123330625313249,-0.26527180641301235,162,156,60,0.15309423605818914,1012.0,23.8,3.0,2,1,17.72,True,False,False,False
41,0.42232936192996323,0.5360881574407987,185,139,61,1.285276520393418,1163.0,14.7,3.5,4,3,25.75,True,False,False,False
28,1.6821149314698853,0.5360881574407987,183,120,68,0.21268277733899074,878.0,24.8,2.1,4,2,33.86,True,True,False,False
25,-1.1572479291085545,2.0586720887630383,165,122,68,-0.3236140941882235,772.0,25.7,2.1,3,2,12.73,True,False,False,True
53,2.4864395643299892,1.779376565766567e-15,171,137,70,-2.2006531445334714,353.0,28.3,3.1,2,1,34.29,True,False,True,False
55,0.28666014674874096,-0.5056797955691557,195,160,68,-0.59176252995183,763.0,27.8,1.9,2,1,28.92,False,False,False,False
57,2.568810159261446,-0.746087784725299,161,133,73,-0.8897052363558379,632.0,20.8,2.1,2,1,47.72,True,False,False,True
37,-0.9295174607686454,-1.2269037630375839,170,150,62,0.15309423605818914,982.0,32.1,2.4,3,1,22.15,False,False,True,False
52,-1.2589998404944713,-1.4673117521937271,198,146,63,0.24247704797939154,880.0,29.8,1.9,3,2,20.16,False,False,False,False
42,1.1685100454266866,1.4977201140653704,193,136,73,-0.7407338831538339,680.0,29.0,2.8,3,2,26.84,True,False,True,False
52,-0.5176644861113632,-1.4673117521937271,185,165,67,0.3020655892601931,1010.0,34.8,1.8,3,2,26.61,False,False,True,False
42,-0.0670488785451601,-0.26527180641301235,177,148,61,-0.5619682593114291,713.0,29.0,2.3,3,2,25.35,False,False,False,True
46,-0.7211683088831969,-0.18513581002763121,180,155,53,0.7787739195066051,1060.0,17.1,2.7,4,3,20.38,False,False,True,False
35,-1.1330212835404792,-0.9864957738814406,195,156,59,-0.6811453418730323,803.0,29.1,1.9,4,2,19.69,False,False,False,False
35,-0.4643658658615972,-1.0666317702668218,199,145,66,1.106510896551013,1182.0,16.6,2.7,5,3,25.39,False,False,False,True
19,-0.7260136379968121,0.37581616467003653,181,136,53,0.4212426718217956,952.0,32.8,2.7,2,1,18.77,False,True,False,False
52,1.5222190707205876,-0.8262237811106783,189,141,61,0.3020655892601931,949.0,27.6,3.2,3,1,40.09,True,True,False,False
33,-1.351061093653158,-1.7878557377352517,189,144,62,-1.0088823189174407,662.0,29.8,1.7,3,1,20.4,False,False,False,True
58,-0.41591257472544635,-0.746087784725299,167,121,53,-0.41299690610942524,610.0,25.4,2.0,3,2,24.54,False,True,False,False
53,-0.8471468658371892,0.5360881574407987,193,141,59,0.7787739195066051,964.0,16.5,2.7,5,3,17.57,False,False,True,False
50,0.7857290454510946,-0.18513581002763121,168,124,74,-1.336619295961849,497.0,22.9,2.7,2,1,31.14,True,False,False,False
21,-0.6678696886334309,-0.18513581002763121,179,123,52,2.1195160983246395,1212.0,19.1,2.7,5,3,20.76,False,False,True,False
50,-1.079722663290713,-0.10499981364225011,199,155,64,0.6595968369450019,1136.0,20.9,2.9,2,1,17.61,True,False,False,True
31,-0.5176644861113632,-0.6659517883399179,184,125,51,0.8383624607874067,962.0,19.0,2.7,4,3,23.46,False,False,False,False
38,0.8584089821553209,0.37581616467003653,178,140,74,-1.3664135666022499,616.0,26.7,3.4,2,1,29.21,True,False,False,True
37,-1.2153918784719353,-0.42554379918377455,164,132,74,-6.615657053377248e-16,1009.0,27.3,3.0,2,1,17.46,True,False,False,True
25,-0.7744669291329629,-1.307039759422965,170,156,66,0.2722713186197923,1053.0,29.3,1.6,3,2,23.75,False,False,False,True
24,-1.5400289290841462,0.21554417189927433,174,144,55,-1.2770307546810478,598.0,31.8,2.3,3,1,13.71,False,False,True,False
20,2.6463354250792874,1.5778561104507514,167,145,57,-1.872916167489063,502.0,26.1,2.0,2,1,34.83,True,False,False,False
34,0.020167045499911294,-1.2269037630375839,178,158,52,0.6298025663046012,1161.0,32.7,2.4,3,1,30.1,False,False,False,False
50,0.766347728996634,-0.34540780279839345,182,139,74,1.5832192267974259,1232.0,12.2,3.5,5,3,31.75,True,False,False,False
29,2.5252021972389103,2.2189440815338,186,152,67,0.3020655892601931,1137.0,24.7,3.1,4,2,31.48,True,False,True,False
39,1.5367550580614326,2.138808085148419,199,133,71,-1.336619295961849,593.0,26.4,2.5,2,1,26.64,True,True,False,False
39,0.9504702353140078,-0.18513581002763121,191,155,50,-0.4725854473902268,938.0,21.1,2.5,4,2,32.32,True,False,True,False
47,0.4029480454755026,0.9367681393677043,185,136,65,0.3318598599005939,922.0,24.4,3.4,4,2,24.25,True,False,True,False
55,-1.4964209670616104,-0.26527180641301235,186,140,56,-1.0684708601982422,567.0,34.7,2.4,2,1,15.02,False,False,False,True
55,2.6463354250792874,-0.34540780279839345,178,165,52,-0.3832026354690251,923.0,20.4,2.6,4,2,45.49,True,False,False,False
25,1.8710827669008738,1.898400095992276,188,135,72,0.4808312131025972,1054.0,23.2,2.5,2,1,29.26,True,False,False,False
44,0.18975356447643926,0.5360881574407987,198,165,53,-6.615657053377248e-16,1047.0,28.1,2.2,3,1,24.25,False,True,False,False
44,0.7518117416557889,2.138808085148419,192,135,58,0.4212426718217956,936.0,26.3,2.0,4,2,22.55,True,True,False,False
51,-0.1688007899310773,-1.3871757558083462,178,139,54,0.4212426718217956,876.0,26.1,1.6,3,1,29.26,False,False,False,True
38,-0.7114776506559666,-0.024863817256869,196,148,68,-0.5619682593114291,792.0,31.3,1.7,3,2,19.98,False,False,False,False
47,-1.1572479291085545,-0.26527180641301235,178,147,64,0.6595968369450019,979.0,26.0,1.7,3,2,17.47,False,True,False,False
50,1.3526325517440596,1.779376565766567e-15,192,127,57,-2.1708588738930708,333.0,20.9,2.9,2,1,36.47,True,True,False,False
45,0.9310889188595471,1.4977201140653704,175,143,55,-0.6811453418730323,729.0,27.3,3.7,3,2,25.49,True,False,False,False
50,0.6597504884971026,-0.9864957738814406,182,122,67,-1.4557963785234522,465.0,23.2,3.1,2,1,34.14,True,False,True,False
22,-0.90529081520057,-0.9063597774960594,166,144,68,1.0767166259106131,1166.0,19.9,2.7,4,3,21.26,False,True,False,False
36,2.418604956739378,-0.26527180641301235,185,138,73,0.12329996541778836,987.0,20.4,2.1,4,2,43.31,True,False,False,False
21,-0.6048804101564349,-1.2269037630375839,191,152,64,2.030133286403437,1474.0,17.2,2.7,4,3,24.87,False,True,False,False
52,-0.07189420765877559,1.7381281032215137,171,121,56,0.6000082956642003,874.0,21.1,2.9,3,2,19.21,True,False,False,True
34,-0.22209941018084295,-1.5474477485791083,167,134,59,-6.615657053377248e-16,911.0,28.5,2.1,2,1,29.56,False,True,False,False
45,0.36903074168019756,-0.9063597774960594,164,141,55,-0.3534083648286243,796.0,30.0,2.2,4,2,31.4,True,False,False,False
47,0.53377193154311,1.0970401321384666,187,129,63,1.7619848506398306,1181.0,14.4,3.5,5,3,24.51,True,True,False,False
46,-0.90529081520057,-0.024863817256869,164,137,66,0.510625483742998,970.0,20.5,3.6,3,2,18.62,True,False,False,True
23,-0.7163229797695818,1.779376565766567e-15,185,141,58,1.2256879791126163,1177.0,17.8,2.7,5,3,18.62,False,False,False,True
52,-0.43044856206629145,-1.7077197413498706,164,165,68,1.702396309359029,1359.0,18.2,2.7,4,3,28.46,False,True,False,False
58,1.7402588808332664,0.21554417189927433,181,168,54,-0.7407338831538339,840.0,22.1,2.7,2,1,35.82,True,True,False,False
54,0.223670868271745,1.4175841176799893,174,146,72,-1.336619295961849,585.0,21.5,3.7,2,1,21.72,True,False,False,True
41,0.0,0.5360881574407987,172,132,56,0.4212426718217956,832.0,34.0,2.0,4,2,23.94,False,False,False,True
46,-0.5176644861113632,1.779376565766567e-15,187,152,68,-0.7705281537942347,684.0,34.7,2.2,4,2,24.34,False,False,True,False
48,-0.5273551443385935,-1.1467677666522027,192,124,69,2.14931036896504,1105.0,20.0,2.7,4,3,25.2,False,False,True,False
52,0.5725345644520305,0.13540817551389323,182,145,56,1.7321905799994297,1321.0,13.9,3.5,4,3,28.27,True,False,False,True
50,-0.3626139544756807,-1.2269037630375839,192,132,73,-0.025671387784215592,742.0,31.6,1.6,2,1,26.9,False,True,False,False
38,-0.6048804101564349,1.978536092377657,177,146,51,0.3318598599005939,1100.0,23.5,2.8,3,1,15.8,True,False,False,False
49,-1.4382770176982294,-0.5858157919545368,189,133,74,-0.2938198235478227,694.0,26.7,1.8,4,2,16.2,False,True,False,False
40,-0.48374718231605784,-0.8262237811106783,185,143,72,0.12329996541778836,1022.0,20.8,3.4,2,1,24.31,True,True,False,False
50,-0.8907548278597249,-1.3871757558083462,175,122,65,1.7619848506398306,1016.0,18.5,2.7,4,3,23.06,False,False,True,False
20,0.04439369106798672,-1.1467677666522027,172,166,62,-0.6513510712326316,863.0,32.8,2.4,3,2,29.92,False,False,True,False
35,0.2042895518172844,-0.42554379918377455,198,168,57,-0.3832026354690251,949.0,33.3,2.5,4,2,27.97,False,False,True,False
42,-0.789002916473808,1.779376565766567e-15,192,149,55,-0.3534083648286243,764.0,34.1,2.4,2,1,20.62,False,False,False,True
59,0.0,0.05527217912851211,185,154,55,-0.6811453418730323,714.0,33.8,2.5,3,2,20.28,False,False,False,True
48,-0.23179006840807326,0.13540817551389323,160,167,58,0.6595968369450019,1223.0,30.0,2.3,3,2,22.79,True,True,False,False
20,0.09769231131775238,0.45595216105541764,197,133,53,0.4808312131025972,944.0,27.4,2.0,4,2,23.92,False,True,False,False
57,0.0,1.779376565766567e-15,161,131,60,-1.6941505436466586,407.0,32.6,2.3,3,1,28.49,False,False,False,False
41,-0.12519282790854125,1.779376565766567e-15,165,147,54,0.4808312131025972,939.0,30.9,2.3,3,2,26.47,False,True,False,False
49,0.5434625897703403,-0.34540780279839345,197,163,74,1.6726020387186282,1468.0,11.3,3.5,4,3,30.12,True,True,False,False
39,-0.49343784054328776,-1.307039759422965,183,148,66,-0.11505419970541797,903.0,34.8,2.4,2,1,26.13,False,False,True,False
40,-0.028286245636239556,1.7381281032215137,177,162,69,-1.336619295961849,722.0,29.0,2.4,2,1,19.45,True,False,True,False
19,-1.234773194926396,-1.6275837449644894,186,136,56,-0.8897052363558379,653.0,26.3,1.6,2,1,20.91,False,False,True,False
44,-1.5012662961752257,0.45595216105541764,167,159,64,0.6893911075854028,1066.0,25.3,2.6,3,2,13.51,False,False,True,False
59,0.6936677922924077,0.29568016828465543,187,168,74,0.2722713186197923,1123.0,26.9,3.0,3,2,28.44,True,False,True,False
19,-0.0670488785451601,0.21554417189927433,169,140,64,-0.17464274098621954,840.0,31.0,1.7,4,2,23.64,False,False,False,False
43,-0.028286245636239556,1.257312124909227,176,142,63,-0.2640255529074219,822.0,29.4,3.3,3,1,20.71,True,False,False,False
34,1.779021513742187,1.0970401321384666,188,139,62,0.4808312131025972,1086.0,22.3,3.6,2,1,31.94,True,False,False,False
57,-1.3413704354259277,0.29568016828465543,165,130,60,0.5404197543833987,842.0,25.8,1.7,3,2,14.88,False,False,True,False
50,0.8244916783600151,-0.10499981364225011,173,153,62,-0.5619682593114291,810.0,22.6,3.4,4,2,31.05,True,False,False,True
26,-0.7017869924287367,1.779376565766567e-15,181,129,71,1.3150707910338186,1096.0,15.1,2.7,5,3,26.01,False,False,True,False
56,-1.3898237265620785,0.05527217912851211,165,129,73,-1.2770307546810478,482.0,25.4,2.6,3,1,15.07,False,False,True,False
46,-1.3946690556756935,0.37581616467003653,185,162,58,0.6595968369450019,1187.0,29.1,3.6,3,2,14.36,True,False,False,False
59,0.7566570707694044,-0.8262237811106783,198,125,59,0.510625483742998,885.0,23.5,3.6,3,2,34.06,True,False,True,False
43,2.612418121283982,-0.26527180641301235,171,155,53,-6.615657053377248e-16,875.0,24.1,2.9,3,2,44.71,True,False,False,False
52,-0.13972881524938638,-0.024863817256869,194,143,66,0.15309423605818914,927.0,20.2,2.6,3,2,23.97,True,False,True,False
42,-1.19116523290386,-1.7878557377352517,173,131,63,-0.3236140941882235,678.0,27.7,1.5,3,2,21.87,False,True,False,False
41,-0.5564271190202841,0.5360881574407987,181,162,73,2.1791046396054408,1451.0,19.0,2.7,5,3,19.44,False,False,False,True
30,-0.4692111949752127,1.1771761285238476,182,142,67,-1.8431218968486622,500.0,26.2,2.1,2,1,18.33,True,False,False,True
24,-0.19787276461276754,0.21554417189927433,166,146,60,0.4510369424621964,1029.0,32.5,2.0,3,1,22.76,False,False,False,False
53,-0.8180748911554986,-1.0666317702668218,199,164,65,0.6893911075854028,1100.0,29.5,2.0,3,2,22.51,False,True,False,False
37,-1.0070427265864867,-0.10499981364225011,184,156,50,-0.3832026354690251,881.0,28.1,1.7,4,2,18.13,False,False,False,True
18,-0.05251289120431498,-1.3871757558083462,172,125,56,-1.2472364840406471,525.0,29.8,2.0,3,1,30.26,False,False,False,False
25,0.1316096151130581,1.898400095992276,180,120,59,-1.75373908492746,442.0,23.2,2.3,3,1,19.91,True,False,True,False
33,1.9292267162642545,2.138808085148419,169,125,58,0.36165413054099405,949.0,28.4,3.4,2,1,28.69,True,False,True,False
31,0.0,-0.8262237811106783,168,169,74,0.8979510020682083,1318.0,16.5,2.7,4,3,23.81,False,True,False,False
29,1.0376861593590792,1.0970401321384666,174,141,52,-1.8431218968486622,496.0,26.6,2.5,2,1,27.52,True,False,False,True
40,-1.0700320050634828,0.7764961465969421,161,160,71,-1.0684708601982422,792.0,21.4,3.0,3,1,15.61,True,False,True,False
32,1.5270643998342024,-0.42554379918377455,184,143,72,-2.0516817913314678,448.0,26.9,2.9,3,1,37.76,True,False,False,False
45,0.0,-0.34540780279839345,172,144,63,0.3318598599005939,888.0,34.1,1.6,3,1,25.23,False,False,True,False
51,0.2091348809308992,-1.7077197413498706,193,134,74,-1.0088823189174407,555.0,31.1,2.6,3,1,34.25,False,False,True,False
19,-1.123330625313249,-0.34540780279839345,193,145,64,-0.14484847034581877,877.0,30.6,2.1,3,2,17.93,False,False,False,True
49,-0.1736461190446921,1.337448121294608,194,127,51,-1.6643562730062578,440.0,29.6,2.6,3,1,19.65,True,False,False,True
40,-0.5418911316794386,-1.5474477485791083,197,143,73,2.000339015763036,1380.0,18.1,2.7,5,3,26.74,False,False,False,False
39,-0.6387977139517403,-0.5858157919545368,162,167,63,-1.0088823189174407,768.0,27.6,1.7,3,1,22.26,False,True,False,False
42,0.1267642859994433,1.978536092377657,165,157,65,-0.3534083648286243,886.0,22.9,2.6,3,2,19.69,True,True,False,False
39,-0.5079738278841333,-0.10499981364225011,178,125,56,1.8513676625610322,1175.0,18.5,2.7,4,3,21.65,False,False,True,False
39,-0.2511713848625339,-0.6659517883399179,162,154,53,-6.615657053377248e-16,1024.0,32.4,1.5,3,2,25.51,False,False,False,False
59,0.0,1.257312124909227,177,161,67,0.12329996541778836,1036.0,23.0,2.6,4,2,34.89,True,True,False,False
23,1.609434994765659,1.7381281032215137,198,120,73,0.2722713186197923,891.0,23.5,2.9,2,1,28.43,True,True,False,False
32,-0.265707372203379,1.5778561104507514,168,165,54,0.4808312131025972,1289.0,29.9,3.5,2,1,18.53,True,False,True,False
54,-1.2589998404944713,-0.9864957738814406,171,155,55,-0.20443701162662034,830.0,26.0,2.3,4,2,18.67,False,False,False,False
50,-0.7453949544512724,0.5360881574407987,164,131,56,1.0171280846298114,943.0,17.0,2.7,4,3,18.23,False,True,False,False
25,0.025012374613526102,-0.10499981364225011,162,157,64,0.510625483742998,1123.0,25.6,1.6,3,2,25.41,False,False,False,True
22,1.5997443365384287,0.7764961465969421,170,130,50,-0.7705281537942347,715.0,28.2,2.3,4,2,32.24,True,False,False,True
56,0.0,0.6162241538261799,189,131,73,0.004122882856185198,817.0,20.9,2.7,4,2,38.73,True,False,True,False
21,-0.9004454860869548,-1.3871757558083462,163,161,53,0.3318598599005939,1103.0,31.7,1.7,4,2,22.98,False,False,True,False
23,-0.11550216968131095,-0.024863817256869,164,169,74,-0.025671387784215592,1056.0,25.6,1.5,2,1,24.13,False,False,True,False
49,0.18975356447643926,-0.9063597774960594,160,158,50,-0.6811453418730323,806.0,26.7,3.4,3,2,29.98,True,False,True,False
47,0.7082037796332535,-0.9864957738814406,186,126,60,1.7917791212802314,1160.0,14.2,3.5,5,3,34.53,True,True,False,False
52,1.502837754266127,2.138808085148419,187,130,67,-0.9790880482770399,598.0,24.0,2.0,2,1,26.46,True,False,False,False
57,0.4077933745891181,-0.26527180641301235,188,155,63,-0.3236140941882235,882.0,25.2,3.4,4,2,28.78,True,False,True,False
33,-0.2705527013169938,0.21554417189927433,177,150,71,-1.2174422134002463,638.0,29.0,1.7,2,1,22.27,False,False,True,False
30,0.853563653041706,2.138808085148419,171,152,60,0.3318598599005939,1145.0,23.0,3.7,3,2,23.08,True,True,False,False
59,-1.535183599970531,-0.5858157919545368,172,132,59,-0.11505419970541797,725.0,33.0,2.2,2,1,15.46,False,False,True,False
47,-0.2463260557489184,0.29568016828465543,161,137,66,0.3318598599005939,845.0,27.7,2.4,3,2,22.18,False,False,True,False
36,0.0,0.13540817551389323,196,160,53,0.7191853782258035,1200.0,32.2,1.6,4,2,15.59,False,False,False,False
34,0.0,0.29568016828465543,175,143,73,-1.5749734610850554,574.0,22.1,3.5,3,1,29.7,True,False,False,True
36,-0.851992194950804,1.8182640996068948,183,128,64,-0.5023797180306276,767.0,22.5,3.4,4,2,14.78,True,False,True,False
45,-0.7453949544512724,-0.024863817256869,194,150,65,0.15309423605818914,973.0,23.4,3.1,4,2,19.74,True,True,False,False
43,0.44171067838442385,1.8182640996068948,181,160,70,1.910956203841834,1505.0,12.9,3.5,5,3,21.8,True,False,False,False
54,-0.33354197979398975,0.13540817551389323,195,129,62,-0.055465658424616385,720.0,29.5,2.1,2,1,22.1,False,True,False,False
43,-0.3626139544756807,1.0169041357530855,170,121,58,-0.23423128226702114,707.0,27.5,3.2,2,1,19.37,True,False,False,False
40,0.9601608935412373,1.6579921068361325,188,157,60,0.36165413054099405,1192.0,22.1,2.0,3,1,25.13,True,False,False,False
26,-0.4692111949752127,-1.7878557377352517,194,134,60,2.000339015763036,1293.0,15.1,2.7,5,3,28.49,False,False,True,False
29,0.6258331847017969,-0.8262237811106783,174,122,55,0.7787739195066051,1020.0,13.9,3.5,4,3,33.04,True,False,True,False
18,-0.5709631063611292,-1.0666317702668218,190,162,50,-0.08525992906501717,996.0,33.2,2.2,4,2,24.52,False,False,True,False
18,-0.7599309417921175,-0.9063597774960594,175,150,71,1.910956203841834,1425.0,15.3,2.7,4,3,22.41,False,False,False,True
51,-0.43044856206629145,-0.9864957738814406,169,125,55,0.6893911075854028,838.0,31.1,2.5,4,2,25.35,False,False,False,True
49,-0.21725408106722816,-0.8262237811106783,191,122,62,-0.3534083648286243,626.0,28.8,1.9,4,2,26.41,False,True,False,False
42,-1.5061116252888405,0.13540817551389323,161,130,71,-0.6513510712326316,608.0,32.9,1.6,3,1,14.1,False,False,True,False
57,-1.0845679924043283,-0.746087784725299,183,134,73,-0.17464274098621954,724.0,33.7,2.0,4,2,19.35,False,False,False,True
18,-0.30931533422591434,-0.9864957738814406,182,164,71,-1.9622989794102654,492.0,33.5,2.4,3,1,26.33,False,False,True,False
33,-0.8810641696324946,-0.9063597774960594,161,147,54,1.5236306855166242,1301.0,18.9,2.7,4,3,21.45,False,False,False,True
56,2.4961302225572193,1.0970401321384666,197,129,64,-0.7705281537942347,639.0,22.7,2.2,3,2,36.22,True,False,False,True
22,1.3720138681985197,1.0169041357530855,190,157,67,0.6595968369450019,1278.0,28.1,2.4,4,2,29.83,True,False,False,False
39,-0.5758084354747444,0.37581616467003653,199,166,69,0.18288850669858994,1205.0,25.3,2.3,3,1,19.76,True,False,True,False
46,1.6966509188107304,-0.6659517883399179,185,169,63,0.4212426718217956,1171.0,20.5,3.4,3,1,40.45,True,False,True,False
20,-1.0991039797451734,-1.1467677666522027,188,169,64,-2.260241685814273,422.0,29.6,1.6,2,1,20.47,False,False,False,True
29,0.38356672902104266,2.138808085148419,162,126,54,0.5702140250237996,1005.0,29.4,3.2,2,1,20.63,True,False,True,False
43,-1.5061116252888405,-0.5056797955691557,173,134,53,-1.5749734610850554,440.0,33.9,1.9,2,1,15.5,False,False,False,True
33,0.38841205813465746,2.138808085148419,184,137,51,0.9873338139894107,1198.0,10.5,3.5,4,3,20.66,True,False,True,False
54,-0.9295174607686454,0.29568016828465543,160,137,56,0.06371142413698679,868.0,27.4,3.3,4,2,17.63,True,False,False,False
39,1.6433522985609648,1.257312124909227,162,160,59,-6.615657053377248e-16,634.0,28.1,3.6,2,1,30.47,True,False,True,False
46,-0.8180748911554986,-0.9864957738814406,185,143,65,-1.128059401479044,566.0,27.7,1.6,3,1,22.23,False,False,False,False
31,0.24305218472620493,-0.10499981364225011,177,121,59,0.6893911075854028,992.0,24.7,2.5,4,2,26.95,True,True,False,False
45,-1.2396185240400108,-0.6659517883399179,168,159,67,-0.025671387784215592,894.0,32.1,2.5,4,2,17.92,False,False,True,False
22,-1.1184852961996337,-1.0666317702668218,197,139,66,0.033917153496585986,883.0,29.4,1.8,3,2,20.05,False,False,True,False
47,0.6209878555881814,2.138808085148419,182,153,70,2.14931036896504,1500.0,10.6,3.5,4,3,21.87,True,False,True,False
22,1.0909847796088448,-0.746087784725299,180,162,62,0.2722713186197923,1203.0,27.1,2.4,4,2,36.25,True,False,False,False
29,0.33995876699850663,2.0586720887630383,160,145,50,1.1660994378318148,1316.0,14.6,3.5,5,3,20.61,True,False,True,False
33,-0.7647762709057326,-1.5474477485791083,180,126,50,1.7321905799994297,1159.0,18.3,2.7,5,3,24.78,False,False,True,False
43,1.071603463154385,1.0169041357530855,186,157,64,0.06371142413698679,995.0,27.7,3.4,2,1,28.02,True,False,False,True
43,-0.5951897519292046,-1.1467677666522027,165,149,50,1.7917791212802314,1247.0,16.8,2.7,5,3,24.64,False,True,False,False
38,-1.6078635366747573,0.5360881574407987,195,161,55,-1.9027104381294637,499.0,26.8,2.7,2,1,12.67,False,False,False,False
56,0.42232936192996323,1.1771761285238476,187,124,74,0.7489796488662043,927.0,13.2,3.5,5,3,23.59,True,False,False,True
